code_voie;no_voie;code_id_commune;voie;code_departement;commune;type_de_voie;code_postal
30;5177;103;GRANDE;4;VILLENEUVE;RUE;4180.0
730;9013;97;PAUL MARTIN NALIN;4;MANOSQUE;BD;4100.0
1000;11;81;DE L ANCIENNE MAIRIE;4;DIGNE-LES-BAINS;RUE;4000.0
A003;9001;97;LA COLETTE;4;MANOSQUE;;4100.0
B078;7028;85;MAZAGRAND;4;JAUSIERS;;4850.0
A003;9001;97;LA COLETTE;4;MANOSQUE;;4100.0
49;8;85;DU CHASTEL;4;JAUSIERS;MTE;4850.0
1605;5;81;DES THERMES;4;DIGNE-LES-BAINS;AV;4000.0
A004;;98;LA BERANGERE;4;UVERNET-FOURS;RES;4400.0
2;5004;104;GEORGES DE SALVE;4;VALENSOLE;AV;4210.0
80;30;77;DES ARCADES;4;SISTERON;AV;4200.0
35;15;81;DES AJONCS;4;DIGNE-LES-BAINS;CHE;4000.0
793;40;77;JEAN MOULIN;4;SISTERON;AV;4200.0
35;4;97;DES ALPES;4;MANOSQUE;RUE;4100.0
685;42;80;DES SALETTES;4;CHATEAU-ARNOUX-SAINT-AUBAN;CHE;4160.0
B019;7091;87;CHANTEMERLE;4;SEYNE;;4140.0
A028;7263;83;LA PETITE OURSE 2;4;ALLOS;RES;4260.0
870;28;81;DE L HUBAC;4;DIGNE-LES-BAINS;RUE;4000.0
A022;;98;L EDELWEISS;4;UVERNET-FOURS;RES;4400.0
1340;16;95;SAINT PROMASSE;4;FORCALQUIER;AV;4300.0
470;9491;80;DU LAC;4;CHATEAU-ARNOUX-SAINT-AUBAN;CHE;4160.0
255;20;105;DE LA REPUBLIQUE;4;VOLONNE;RUE;4290.0
240;7;90;GRENETTE;4;BARCELONNETTE;RUE;4400.0
682;12;95;LOUIS ANDRIEUX;4;FORCALQUIER;RUE;4300.0
317;156;106;PIERRE MAITRE;4;SAINTE-TULLE;RUE;4220.0
B081;7024;91;LES HAUTES PLAINES;4;GREOUX-LES-BAINS;;4800.0
1060;3;95;DES PRISONS;4;FORCALQUIER;RLE;4300.0
60;16;97;DE L ARMISTICE;4;MANOSQUE;RUE;4100.0
A025;7197;83;LE SCHUSS 3;4;ALLOS;RES;4260.0
700;10;95;MARCEL ANDRE;4;FORCALQUIER;AV;4300.0
456;7089;90;REINE DES ALPES;4;BARCELONNETTE;AV;4400.0
B106;7199;83;LE SEIGNUS BAS;4;ALLOS;;4260.0
745;7;81;GENERAL DE GAULLE;4;DIGNE-LES-BAINS;PL;4000.0
B094;7464;87;STATION DU GRAND PUY;4;SEYNE;;4140.0
423;8;90;DES PASQUIERS;4;BARCELONNETTE;CHE;4400.0
14;5249;107;DU FOUR;4;SAINT-ETIENNE-LES-ORGUES;PL;4230.0
B058;5031;108;LE VILLAGE;4;DEMANDOLX;;4120.0
B078;5169;109;LE VILLAGE;4;BARREME;;4330.0
175;30;97;CHARLES DE GAULLE;4;MANOSQUE;BD;4100.0
A044;;98;LA TOVIERE;4;UVERNET-FOURS;RES;4400.0
A010;7076;79;LES MELEZES ROI SOLEIL;4;ENCHASTRAYES;RES;4400.0
A010;7076;79;LES MELEZES ROI SOLEIL;4;ENCHASTRAYES;RES;4400.0
A010;7076;79;LES MELEZES ROI SOLEIL;4;ENCHASTRAYES;RES;4400.0
B009;7112;83;LES AUCHES;4;ALLOS;;4260.0
530;3;90;TRAVERSIERE;4;BARCELONNETTE;RUE;4400.0
A030;9001;97;LA LUQUECE;4;MANOSQUE;;4100.0
525;70;97;JEAN GIONO;4;MANOSQUE;AV;4100.0
B106;7199;83;LE SEIGNUS BAS;4;ALLOS;;4260.0
140;35;84;DU MITAN;4;CASTELLANE;RUE;4120.0
73;5135;85;DE COCODY;4;JAUSIERS;RUE;4850.0
A039;;98;LA SAPINIERE;4;UVERNET-FOURS;RES;4400.0
B116;7037;91;LES PLAINES;4;GREOUX-LES-BAINS;;4800.0
A038;;98;LA ROCHAILLE;4;UVERNET-FOURS;RES;4400.0
B033;28;92;LE PONT;4;SAINT-MARTIN-DE-BROMES;;4800.0
1655;8;81;DU TRIBUNAL;4;DIGNE-LES-BAINS;CRS;4000.0
710;103;81;GASSENDI;4;DIGNE-LES-BAINS;BD;4000.0
280;53;97;ELEMIR BOURGES;4;MANOSQUE;BD;4100.0
B081;7073;83;PONT DE LABRAU;4;ALLOS;;4260.0
550;3;90;DE VILLEVIEILLE;4;BARCELONNETTE;CHE;4400.0
B009;7052;83;LES AUCHES;4;ALLOS;;4260.0
B049;6103;104;LES CHABRANDS;4;VALENSOLE;;4210.0
B168;7245;91;LE CLOS DE L EDEN;4;GREOUX-LES-BAINS;;4800.0
250;5028;91;DE STE ANNETTE;4;GREOUX-LES-BAINS;CHE;4800.0
418;22;101;DU GALOUBET;4;ORAISON;CHE;4700.0
70;7149;91;DES EAUX CHAUDES;4;GREOUX-LES-BAINS;RUE;4800.0
B106;7321;83;LE SEIGNUS BAS;4;ALLOS;;4260.0
984;9005;97;DES SAVELS;4;MANOSQUE;AV;4100.0
24;5525;87;GRANDE;4;SEYNE;RUE;4140.0
1420;13;81;SAINT CHARLES;4;DIGNE-LES-BAINS;MTE;4000.0
B033;44;92;LE PONT;4;SAINT-MARTIN-DE-BROMES;;4800.0
870;36;81;DE L HUBAC;4;DIGNE-LES-BAINS;RUE;4000.0
A014;16;103;LES LOUVES;4;VILLENEUVE;LOT;4180.0
B116;5041;91;LES PLAINES;4;GREOUX-LES-BAINS;;4800.0
A032;;98;LE MONOIKOS;4;UVERNET-FOURS;RES;4400.0
X023;4;97;LES BALCONS DU SOLEIL;4;MANOSQUE;LOT;4100.0
A032;;98;LE MONOIKOS;4;UVERNET-FOURS;RES;4400.0
22;5029;102;DE LA GRANDE FONTAINE;4;L ESCALE;RUE;4160.0
790;9018;77;JEAN JAURES;4;SISTERON;AV;4200.0
B069;6374;110;RAVEL;5;LARAGNE-MONTEGLIN;;5300.0
B050;5403;111;PEYRE CHOUSSOUS;5;SAINT-MICHEL-DE-CHAILLOL;;5260.0
B004;5141;112;BARBA;5;MONTGARDIN;;5230.0
32;5360;113;DESPIERRE;5;VARS;ESP;5560.0
11;2;114;DE L ARCHEVECHE;5;EMBRUN;PROM;5200.0
B130;5132;115;PIED DE CHANCHORE;5;SAINT-SAUVEUR;;5200.0
92;5258;113;MARTIAL LUCIEN;5;VARS;ALL;5560.0
B268;9218;116;SERRE PAIX;5;BRIANCON;;5100.0
B202;5318;117;MERLETTE;5;ORCIERES;;5170.0
3;5246;113;AICARDI HUBERT;5;VARS;ALL;5560.0
64;5498;118;TETE D'AMONT;5;VALLOUISE-PELVOUX;IMP;5340.0
27;5721;119;CHARLES DE GAULLE;5;L'ARGENTIERE-LA-BESSEE;AV;5120.0
B069;6374;110;RAVEL;5;LARAGNE-MONTEGLIN;;5300.0
331;38;116;FRANCOIS CHABAS;5;BRIANCON;RUE;5100.0
550;9;116;MAURICE PETSCHE;5;BRIANCON;AV;5100.0
610;25;116;PASTEUR;5;BRIANCON;RUE;5100.0
1750;6;120;DES REMPARTS;5;GAP;RUE;5000.0
B322;5255;121;LA JOUE DU LOUP;5;LE DEVOLUY;;5250.0
B019;5001;122;LA CHAPELLE;5;LA CHAPELLE-EN-VALGAUDEMAR;;5800.0
610;11;116;PASTEUR;5;BRIANCON;RUE;5100.0
B001;5183;123;L ADROIT D'ABRIES;5;ABRIES-RISTOLAS;;5460.0
650;36;120;CDT DUMONT;5;GAP;AV;5000.0
A030;5449;124;LES AGNEAUX;5;LA SALLE;RES;5240.0
114;6;125;DES MARTYRS;5;VEYNES;AV;5400.0
400;21;116;GRANDE RUE;5;BRIANCON;GR;5100.0
240;9000;126;COTE GELEE;5;ANCELLE;RUE;5260.0
10;7;116;ADRIEN DAURELLE;5;BRIANCON;AV;5100.0
B202;5359;117;MERLETTE;5;ORCIERES;;5170.0
B142;5243;127;LE LACAS;5;LES ORRES;;5200.0
480;9;128;VARANFRAIN;5;SERRES;RUE;5700.0
B023;5287;129;LES CHALPS;5;RISOUL;;5600.0
374;8;116;GEN DE GAULLE;5;BRIANCON;AV;5100.0
B022;6459;130;LES BERNARDS;5;CHORGES;;5230.0
B022;5290;131;CLOT DES LEOTHAUDS;5;PUY SAINT VINCENT;;5290.0
2280;4;120;VICTOR HUGO;5;GAP;CRS;5000.0
149;17;132;ST JULIEN;5;SAINT-BONNET-EN-CHAMPSAUR;RUE;5500.0
23;16;114;BARTHELON;5;EMBRUN;PL;5200.0
1200;2;120;JEAN EYMAR;5;GAP;RUE;5000.0
B235;5316;133;ENTRE LA VIA;5;NEVACHE;;5100.0
B134;5732;124;LES ILES;5;LA SALLE;;5240.0
A100;5162;121;LES ISSARTS;5;LE DEVOLUY;RES;5250.0
610;2;116;PASTEUR;5;BRIANCON;RUE;5100.0
1071;44;120;DE GRAFFINEL;5;GAP;RTE;5000.0
B202;5359;117;MERLETTE;5;ORCIERES;;5170.0
B202;5381;117;MERLETTE;5;ORCIERES;;5170.0
B419;5809;134;LE ROCHAS;5;LE MONETIER-LES-BAINS;;5220.0
B014;5141;121;LE BOIS D AUROUZE;5;LE DEVOLUY;;5250.0
882;44;135;DE LA TOUR;5;LA BATIE NEUVE;RUE;5230.0
B230;5398;121;SUPER DEVOLUY;5;LE DEVOLUY;;5250.0
B202;5316;117;MERLETTE;5;ORCIERES;;5170.0
2240;30;120;DE VALSERRES;5;GAP;RUE;5000.0
B280;5095;121;LA GRANDE SAGNE;5;LE DEVOLUY;;5250.0
80;33;125;JEAN JAURES;5;VEYNES;RUE;5400.0
B021;5216;128;FONTAINEBLEAU;5;SERRES;;5700.0
B230;5398;121;SUPER DEVOLUY;5;LE DEVOLUY;;5250.0
41;5041;136;GEN ALBERT;5;GUILLESTRE;PL;5600.0
B202;5336;117;MERLETTE;5;ORCIERES;;5170.0
B114;5293;131;LA TARTARASSE;5;PUY SAINT VINCENT;;5290.0
B030;5830;130;BOIS DE LA BLACHE;5;CHORGES;;5230.0
B322;5000;121;LA JOUE DU LOUP;5;LE DEVOLUY;;5250.0
B112;5277;127;PRE LALLEGRE;5;LES ORRES;;5200.0
B014;5141;121;LE BOIS D AUROUZE;5;LE DEVOLUY;;5250.0
1393;9001;120;DES MARRONNIERS;5;GAP;RUE;5000.0
18;9007;130;DES EYGUIERES;5;CHORGES;RUE;5230.0
127;9006;132;PRE LAGRANGE;5;SAINT-BONNET-EN-CHAMPSAUR;IMP;5500.0
B072;5496;118;LES EYSSARDS DE PELVOUX;5;VALLOUISE-PELVOUX;;5340.0
B101;5212;137;SAINT FERREOL;5;SAVINES-LE-LAC;;5160.0
B028;5100;138;LE CHEF LIEU;5;MONTGENEVRE;;5100.0
A037;51;137;LES JARDINS DU MORGON;5;SAVINES-LE-LAC;LOT;5160.0
B014;5141;121;LE BOIS D AUROUZE;5;LE DEVOLUY;;5250.0
B322;5220;121;LA JOUE DU LOUP;5;LE DEVOLUY;;5250.0
B056;5324;113;LES ESCOUNDUS;5;VARS;;5560.0
B041;5139;139;CANARD;5;LAYE;;5500.0
B014;5141;121;LE BOIS D AUROUZE;5;LE DEVOLUY;;5250.0
18;9190;116;ALBERT BOURGES;5;BRIANCON;ALL;5100.0
B120;5076;131;LES UBACS;5;PUY SAINT VINCENT;;5290.0
B029;5271;131;CLOT PEOUILLOUX;5;PUY SAINT VINCENT;;5290.0
B022;5162;140;LE CHATEAU;5;PUY-SANIERES;;5200.0
140;5979;114;DE LA LIBERTE;5;EMBRUN;RUE;5200.0
B113;5170;127;PRE LONGIS;5;LES ORRES;;5200.0
B107;5165;127;PRE DES LAGIERS;5;LES ORRES;;5200.0
610;25;116;PASTEUR;5;BRIANCON;RUE;5100.0
B023;5240;129;LES CHALPS;5;RISOUL;;5600.0
B095;5644;129;PELINCHE;5;RISOUL;;5600.0
B193;6051;121;SERRE SERRET;5;LE DEVOLUY;;5250.0
820;1;120;EMILE ZOLA;5;GAP;CRS;5000.0
24;5338;111;DU CLOT CHENU;5;SAINT-MICHEL-DE-CHAILLOL;COR;5260.0
B107;5337;141;LES QUEYRETS ET PEYRON;5;SAINT-CHAFFREY;;5330.0
368;63;124;DE LA GUISANE;5;LA SALLE;RUE;5240.0
B113;5244;127;PRE LONGIS;5;LES ORRES;;5200.0
B134;5725;124;LES ILES;5;LA SALLE;;5240.0
5600;8;142;ROSSINI;6;NICE;RUE;6000.0
3535;27;142;LAMARTINE;6;NICE;RUE;6000.0
3975;20;142;MARCEAU;6;NICE;RUE;6000.0
4685;98;143;PAPE JEAN 23;6;NICE;BD;6300.0
3535;;142;LAMARTINE;6;NICE;RUE;6000.0
3235;31;142;HEROLD;6;NICE;RUE;6000.0
1000;34;142;DE LA BUFFA;6;NICE;RUE;6000.0
2985;17;142;GOUNOD;6;NICE;RUE;6000.0
1805;10;144;CYRILLE BESSET;6;NICE;AV;6100.0
405;23;142;ASSALIT;6;NICE;RUE;6000.0
6285;43;143;STALINGRAD;6;NICE;BD;6300.0
6715;29;142;VILLERMONT;6;NICE;AV;6000.0
28;140;145;DE LA BANQUIERE;6;SAINT-ANDRE DE LA ROCHE;QUAI;6730.0
4035;52;143;MAL VAUBAN;6;NICE;RUE;6300.0
6575;4;144;VALROSE;6;NICE;AV;6100.0
5435;54;143;DE LA REPUBLIQUE;6;NICE;AV;6300.0
6285;34;143;STALINGRAD;6;NICE;BD;6300.0
2505;18;142;FONCET;6;NICE;RUE;6000.0
2870;65;142;GEORGE  5;6;NICE;AV;6000.0
6275;2;142;SPITALIERI;6;NICE;RUE;6000.0
4020;9;142;DU MARECHAL JOFFRE;6;NICE;RUE;6000.0
3970;4;143;MARALDI;6;NICE;RUE;6300.0
1410;4;142;CIMIEZ;6;NICE;BD;6000.0
B025;9013;143;COL DE VILLEFRANCHE;6;NICE;;6300.0
1286;5;143;CHANOINE ALBIN;6;NICE;RUE;6300.0
4350;57;143;DU MONT BORON;6;NICE;BD;6300.0
4020;84;142;DU MARECHAL JOFFRE;6;NICE;RUE;6000.0
6285;40;143;STALINGRAD;6;NICE;BD;6300.0
465;26;144;AUGUSTE RAYNAUD;6;NICE;BD;6100.0
610;4;143;BARLA;6;NICE;RUE;6300.0
1920;3;142;DESAMBROIS;6;NICE;MTE;6000.0
1180;12;143;CASSINI;6;NICE;RUE;6300.0
780;25;143;BENOIT BUNICO;6;NICE;RUE;6300.0
4585;3;143;DE L OPERA;6;NICE;RUE;6300.0
780;6;143;BENOIT BUNICO;6;NICE;RUE;6300.0
390;33;143;ARSON;6;NICE;RUE;6300.0
6620;9;142;VERDI;6;NICE;RUE;6000.0
1785;20;142;CRONSTADT;6;NICE;RUE;6000.0
1265;152;144;DE CESSOLE;6;NICE;BD;6100.0
4090;3;143;MASCOINAT;6;NICE;RUE;6300.0
485;8;146;LEON DELOYE;6;LA TRINITE;AV;6340.0
6635;21;142;VERNIER;6;NICE;RUE;6000.0
3472;1;142;JOSEPH GAZAN;6;NICE;RUE;6000.0
2950;31;142;GIOFFREDO;6;NICE;RUE;6000.0
455;46;143;AUGUSTE GAL;6;NICE;RUE;6300.0
4915;29;142;PAULIANI;6;NICE;AV;6000.0
2828;5;143;GENERAL LOUIS DELFINO;6;NICE;BD;6300.0
1440;12;144;CLAIRE VIRENQUE;6;NICE;MTE;6100.0
4120;14;142;MASSINGY;6;NICE;RUE;6000.0
2295;12;143;EMMANUEL PHILIBERT;6;NICE;RUE;6300.0
6620;10;142;VERDI;6;NICE;RUE;6000.0
3080;9;142;GUBERNATIS;6;NICE;RUE;6000.0
80;10;146;DE L ARBRE;6;LA TRINITE;CHE;6340.0
2680;48;142;FRERE MARC;6;NICE;COR;6000.0
3475;35;142;JOSEPH GARNIER;6;NICE;BD;6000.0
6655;40;142;VICTOR HUGO;6;NICE;BD;6000.0
3615;31;142;DE LEPANTE;6;NICE;RUE;6000.0
1820;21;142;DABRAY;6;NICE;RUE;6000.0
200;16;146;DU CHATEAU;6;LA TRINITE;AV;6340.0
70;7;146;ANTOINE SCOFFIER;6;LA TRINITE;RUE;6340.0
3240;99;143;HESPERIDES;6;NICE;AV;6300.0
4447;1;143;DES MOULINS;6;NICE;RLE;6300.0
555;3;143;BARBERIS;6;NICE;RUE;6300.0
60;20;143;ALBERT VOISIN;6;NICE;RUE;6300.0
6455;14;142;TRACHEL;6;NICE;RUE;6000.0
2950;39;142;GIOFFREDO;6;NICE;RUE;6000.0
4310;12;142;MIRON;6;NICE;RUE;6000.0
10;12;143;ABBAYE;6;NICE;RUE;6300.0
3475;39;142;JOSEPH GARNIER;6;NICE;BD;6000.0
6065;6;143;SAINTE REPARATE;6;NICE;RUE;6300.0
6235;45;143;SMOLETT;6;NICE;RUE;6300.0
5485;1;143;DE RIQUIER;6;NICE;BD;6300.0
6575;98;144;VALROSE;6;NICE;AV;6100.0
6705;20;142;VILLEBOIS MAREUIL;6;NICE;AV;6000.0
5600;45;142;ROSSINI;6;NICE;RUE;6000.0
2610;19;143;FRANCK PILATTE;6;NICE;BD;6300.0
1265;116;144;DE CESSOLE;6;NICE;BD;6100.0
1180;14;143;CASSINI;6;NICE;RUE;6300.0
365;23;146;FUON DAOU MAGISTRE;6;LA TRINITE;CHE;6340.0
5383;16;142;RAYMOND COMBOUL;6;NICE;AV;6000.0
5975;7;143;SAINT VINCENT;6;NICE;RUE;6300.0
445;24;144;AUGUSTE BERCY;6;NICE;AV;6100.0
910;14;144;BORRIGLIONE;6;NICE;AV;6100.0
3115;5;142;GUSTAVE DELOYE;6;NICE;RUE;6000.0
2610;11;143;FRANCK PILATTE;6;NICE;BD;6300.0
885;39;143;BONAPARTE;6;NICE;RUE;6300.0
220;53;145;DU 8 MAI 1945;6;SAINT-ANDRE DE LA ROCHE;BD;6730.0
1885;24;142;DELILLE;6;NICE;RUE;6000.0
3535;27;142;LAMARTINE;6;NICE;RUE;6000.0
759;7;146;DU ROSTIT;6;LA TRINITE;BD;6340.0
350;29;146;FRANCOIS SUAREZ;6;LA TRINITE;BD;6340.0
5485;18;143;DE RIQUIER;6;NICE;BD;6300.0
3372;43;142;JEAN MEDECIN;6;NICE;AV;6000.0
2755;44;142;GAMBETTA;6;NICE;BD;6000.0
6620;32;142;VERDI;6;NICE;RUE;6000.0
6245;7;144;DU SOLEIL;6;NICE;RUE;6100.0
290;19;142;D ANVERS;6;NICE;AV;6000.0
6290;33;144;STEPHEN LIEGEARD;6;NICE;AV;6100.0
1915;25;142;DESAMBROIS;6;NICE;AV;6000.0
1760;8;143;DES CRETES;6;NICE;CHE;6300.0
2102;10;142;DUBOUCHAGE;6;NICE;BD;6000.0
4940;17;142;PENCHIENATTI;6;NICE;RUE;6000.0
850;5;144;DES BOERS;6;NICE;RUE;6100.0
950;132;144;DE BRANCOLAR;6;NICE;AV;6100.0
2880;37;142;G CLEMENCEAU;6;NICE;AV;6000.0
6480;190;143;DE TURIN;6;NICE;RTE;6300.0
5205;14;143;DES PONCHETTES;6;NICE;RUE;6300.0
2910;23;143;GIACOBI;6;NICE;AV;6300.0
4805;2;144;PARMENTIER;6;NICE;RUE;6100.0
5600;63;142;ROSSINI;6;NICE;RUE;6000.0
2785;16;143;GARIBALDI;6;NICE;PL;6300.0
5805;8;142;SAINT JEAN BAPTISTE;6;NICE;AV;6000.0
3573;10;143;LAURENT GIAUME;6;NICE;RUE;6300.0
3255;32;142;L HOTEL POSTES;6;NICE;RUE;6000.0
4020;39;142;DU MARECHAL JOFFRE;6;NICE;RUE;6000.0
405;15;142;ASSALIT;6;NICE;RUE;6000.0
6255;8;143;SORGENTINO;6;NICE;RUE;6300.0
630;11;146;PASTEUR;6;LA TRINITE;PL;6340.0
5240;15;143;DE LA PREFECTURE;6;NICE;RUE;6300.0
5240;15;143;DE LA PREFECTURE;6;NICE;RUE;6300.0
1655;3;142;DU CONGRES;6;NICE;RUE;6000.0
1470;41;142;CLEMENT ROASSAL;6;NICE;RUE;6000.0
5195;2;143;DE LA POISSONNERIE;6;NICE;RUE;6300.0
4275;5;142;MIRABEAU;6;NICE;AV;6000.0
2102;22;142;DUBOUCHAGE;6;NICE;BD;6000.0
2280;2;142;EMMA ET PHILIPPE TIRANTY;6;NICE;RUE;6000.0
390;50;143;ARSON;6;NICE;RUE;6300.0
3970;13;143;MARALDI;6;NICE;RUE;6300.0
103;240;147;DU FALICONET;6;FALICON;CHE;6950.0
5460;15;143;RIBOTTI;6;NICE;RUE;6300.0
5640;17;142;DE RUSSIE;6;NICE;RUE;6000.0
60;20;143;ALBERT VOISIN;6;NICE;RUE;6300.0
360;20;143;ARMEE DES ALPES;6;NICE;BD;6300.0
6285;45;143;STALINGRAD;6;NICE;BD;6300.0
5570;25;143;DE ROQUEBILLIERE;6;NICE;RUE;6300.0
6620;38;142;VERDI;6;NICE;RUE;6000.0
5420;6;144;RENE BOYLESVE;6;NICE;AV;6100.0
2295;9;143;EMMANUEL PHILIBERT;6;NICE;RUE;6300.0
885;42;143;BONAPARTE;6;NICE;RUE;6300.0
4025;9;142;MARECHAL LYAUTEY;6;NICE;AV;6000.0
6455;25;142;TRACHEL;6;NICE;RUE;6000.0
6490;3;143;URBAIN BOSIO;6;NICE;AV;6300.0
1865;1;143;DE ORESTIS;6;NICE;RUE;6300.0
456;54;143;AUGUSTE GAL PROLONGEE;6;NICE;RUE;6300.0
2970;30;144;GORBELLA;6;NICE;BD;6100.0
3810;1;142;MACCARANI;6;NICE;RUE;6000.0
350;19;146;FRANCOIS SUAREZ;6;LA TRINITE;BD;6340.0
2828;49;143;GENERAL LOUIS DELFINO;6;NICE;BD;6300.0
3090;8;142;GUIGLIA;6;NICE;RUE;6000.0
2510;2;143;FONTAINE DE LA VILLE;6;NICE;RUE;6300.0
715;15;142;DE BELGIQUE;6;NICE;RUE;6000.0
2828;30;143;GENERAL LOUIS DELFINO;6;NICE;BD;6300.0
790;18;142;BERLIOZ;6;NICE;RUE;6000.0
2895;28;143;GEORGES VILLE;6;NICE;RUE;6300.0
2102;22;142;DUBOUCHAGE;6;NICE;BD;6000.0
4025;167;142;MARECHAL LYAUTEY;6;NICE;AV;6000.0
6665;1;142;VICTOR JUGE;6;NICE;RUE;6000.0
790;10;142;BERLIOZ;6;NICE;RUE;6000.0
28;109;145;DE LA BANQUIERE;6;SAINT-ANDRE DE LA ROCHE;QUAI;6730.0
6480;36;143;DE TURIN;6;NICE;RTE;6300.0
350;29;146;FRANCOIS SUAREZ;6;LA TRINITE;BD;6340.0
3000;18;144;GRAVIER;6;NICE;AV;6100.0
3090;30;142;GUIGLIA;6;NICE;RUE;6000.0
3160;12;143;GUYNEMER;6;NICE;PL;6300.0
3535;6;142;LAMARTINE;6;NICE;RUE;6000.0
1130;13;142;CARAVADOSSI;6;NICE;AV;6000.0
5635;4;143;RUSCA;6;NICE;RUE;6300.0
3697;1;142;LISERB;6;NICE;PARC;6000.0
5485;8;143;DE RIQUIER;6;NICE;BD;6300.0
3975;14;142;MARCEAU;6;NICE;RUE;6000.0
2495;3;143;FODERE;6;NICE;RUE;6300.0
A100;9002;143;GUIGONIS ST FRANCOIS;6;NICE;ILOT;6300.0
6455;11;142;TRACHEL;6;NICE;RUE;6000.0
1970;9;142;DIDEROT;6;NICE;RUE;6000.0
2495;3;143;FODERE;6;NICE;RUE;6300.0
1410;71;142;CIMIEZ;6;NICE;BD;6000.0
1760;7;143;DES CRETES;6;NICE;CHE;6300.0
2610;21;143;FRANCK PILATTE;6;NICE;BD;6300.0
5345;19;142;RAIMBALDI;6;NICE;BD;6000.0
2828;54;143;GENERAL LOUIS DELFINO;6;NICE;BD;6300.0
3505;3;143;JULES GILLY;6;NICE;RUE;6300.0
B033;5221;147;IBAC SUPERIEUR;6;FALICON;;6950.0
3255;22;142;L HOTEL POSTES;6;NICE;RUE;6000.0
6710;7;142;VILLENEUVE;6;NICE;RUE;6000.0
625;2;142;BARRALIS;6;NICE;RUE;6000.0
A040;11;144;RUE CH BAUDELAIRE;6;NICE;HLM;6100.0
4015;10;142;MARECHAL FOCH;6;NICE;AV;6000.0
402;1;146;GASTON ARNULF;6;LA TRINITE;RUE;6340.0
2295;21;143;EMMANUEL PHILIBERT;6;NICE;RUE;6300.0
5435;21;143;DE LA REPUBLIQUE;6;NICE;AV;6300.0
2625;6;142;FRANCOIS CARLO;6;NICE;RUE;6000.0
2595;54;142;DE FRANCE;6;NICE;RUE;6000.0
2828;78;143;GENERAL LOUIS DELFINO;6;NICE;BD;6300.0
2125;10;142;DURANTE;6;NICE;AV;6000.0
1360;1;144;CHATEAUBRIAND;6;NICE;AV;6100.0
27;6;143;ABBE SALVETTI;6;NICE;RUE;6300.0
2950;39;142;GIOFFREDO;6;NICE;RUE;6000.0
860;15;146;STALINGRAD;6;LA TRINITE;BD;6340.0
1590;3;143;COLONNA D ISTRIA;6;NICE;RUE;6300.0
2755;136;142;GAMBETTA;6;NICE;BD;6000.0
790;7;142;BERLIOZ;6;NICE;RUE;6000.0
280;7;142;ANTONIA AUGUSTA;6;NICE;AV;6000.0
4085;3;143;MARTIN SEYTOUR;6;NICE;RUE;6300.0
3240;99;143;HESPERIDES;6;NICE;AV;6300.0
4525;16;142;NOTRE DAME;6;NICE;AV;6000.0
4680;4;143;PAPACINO;6;NICE;QUAI;6300.0
4850;37;142;PASTORELLI;6;NICE;RUE;6000.0
3240;99;143;HESPERIDES;6;NICE;AV;6300.0
2102;32;142;DUBOUCHAGE;6;NICE;BD;6000.0
5471;93;144;DE RIMIEZ;6;NICE;AV;6100.0
6770;9;142;ROMAINE;6;NICE;VOIE;6000.0
2102;22;142;DUBOUCHAGE;6;NICE;BD;6000.0
1010;10;144;CAGNOLI;6;NICE;AV;6100.0
4015;4;142;MARECHAL FOCH;6;NICE;AV;6000.0
1655;10;142;DU CONGRES;6;NICE;RUE;6000.0
3579;24;144;LAURENTI;6;NICE;IMP;6100.0
5420;21;144;RENE BOYLESVE;6;NICE;AV;6100.0
6005;1;144;SAINTE CLAIRE;6;NICE;AV;6100.0
950;74;144;DE BRANCOLAR;6;NICE;AV;6100.0
80;5;146;DE L ARBRE;6;LA TRINITE;CHE;6340.0
240;39;142;DES ANGLAIS;6;NICE;PROM;6000.0
1000;55;142;DE LA BUFFA;6;NICE;RUE;6000.0
2950;46;142;GIOFFREDO;6;NICE;RUE;6000.0
1275;19;143;CHABRIER;6;NICE;RUE;6300.0
558;2;143;DES BARBETS;6;NICE;RUE;6300.0
305;6;146;FERNAND LEGER;6;LA TRINITE;IMP;6340.0
2740;3;144;GALLIN;6;NICE;AV;6100.0
3820;65;142;DE LA MADELEINE;6;NICE;BD;6000.0
240;127;148;DES ANGLAIS;6;NICE;PROM;6200.0
1810;4;144;CYRNOS;6;NICE;AV;6100.0
1715;179;148;CORNICHE FLEURIE;6;NICE;AV;6200.0
1790;27;144;CROS DE CAPEU;6;NICE;RUE;6100.0
2955;8;148;GLORIA;6;NICE;AV;6200.0
1805;116;144;CYRILLE BESSET;6;NICE;AV;6100.0
6035;266;148;SAINTE MARGUERITE;6;NICE;AV;6200.0
660;29;142;DES BAUMETTES;6;NICE;AV;6000.0
3730;12;148;LOUIS BLERIOT;6;NICE;RUE;6200.0
1365;30;142;CHATEAUNEUF;6;NICE;RUE;6000.0
1005;5;142;CAFFARELLI;6;NICE;RUE;6000.0
5690;77;148;SAINT AUGUSTIN;6;NICE;AV;6200.0
3550;137;148;DE LA LANTERNE;6;NICE;AV;6200.0
2755;65;142;GAMBETTA;6;NICE;BD;6000.0
4965;222;144;DE PESSICART;6;NICE;AV;6100.0
3820;175;142;DE LA MADELEINE;6;NICE;BD;6000.0
1045;39;148;DE LA CALIFORNIE;6;NICE;AV;6200.0
615;60;148;BARLA;6;NICE;VALL;6200.0
3820;3;142;DE LA MADELEINE;6;NICE;BD;6000.0
