no_disposition;date_mutation;valeur_fonciere
1;2020-03-16;395000
1;2020-03-05;3040000
1;2020-03-13;1420000
1;2020-02-28;2520000
1;2020-03-20;585000
1;2020-03-16;128250
1;2020-03-17;167130
1;2020-03-09;2899988
1;2020-03-16;1144150
1;2020-03-11;212500
1;2020-03-17;530000
1;2020-03-24;364347
1;2020-03-03;918269
1;2020-03-31;444800
1;2020-03-13;2670275
1;2020-03-10;495000
1;2020-03-13;1575000
1;2020-03-11;451000
1;2020-03-12;665000
1;2020-03-27;354450
1;2020-03-12;401800
1;2020-04-03;1113050
1;2020-04-06;273200
1;2020-04-01;3480000
1;2020-03-17;247000
1;2020-04-02;115000
1;2020-04-03;2775000
1;2020-04-15;933000
1;2020-04-07;2475000
1;2020-04-08;553600
1;2020-04-17;217296
1;2020-04-20;709250
1;2020-04-17;132500
1;2020-04-17;738138
1;2020-04-17;673500
1;2020-04-03;857369
1;2020-04-17;902600
1;2020-04-30;6600000
1;2020-04-23;660000
1;2020-02-17;427750
1;2020-03-20;342000
1;2020-04-28;990000
1;2020-03-18;760000
1;2020-05-06;626656
1;2020-05-07;102500
1;2020-04-09;950000
1;2020-04-17;7535000
1;2020-05-04;430000
1;2020-04-29;232308
1;2020-04-30;653850
1;2020-04-22;1070000
1;2020-03-31;393000
1;2020-05-12;231200
1;2020-05-14;823200
1;2020-05-11;2135800
1;2020-04-30;1349100
1;2020-05-12;693000
1;2020-05-18;1590000
1;2020-05-13;1535000
1;2020-04-27;1645000
1;2020-05-15;550000
1;2020-04-28;1000000
1;2020-04-30;1750000
1;2020-05-20;395000
1;2020-05-14;1750000
1;2020-05-15;480000
1;2020-04-30;507000
1;2020-05-22;257400
1;2020-05-18;385000
1;2020-05-15;1300000
1;2020-05-04;1550000
1;2020-05-18;2550000
1;2020-05-15;549400
1;2020-05-18;385550
1;2020-05-22;400270
1;2020-05-15;374000
1;2020-05-20;150000
1;2020-05-12;620000
1;2020-04-30;472986
1;2020-05-13;310000
1;2020-04-24;3874400
1;2020-05-22;518000
1;2020-05-20;471600
1;2020-05-18;890000
1;2020-05-11;370000
1;2020-04-29;409150
1;2020-04-30;1150000
1;2020-05-25;455000
1;2020-05-20;121000
1;2020-05-19;160000
1;2020-04-21;750000
1;2020-05-20;906000
1;2020-05-26;1089600
1;2020-05-20;2580000
1;2020-05-25;430000
1;2020-05-14;1000000
1;2020-05-22;2550000
1;2020-05-18;1260000
1;2020-05-22;450000
1;2020-05-12;616550
1;2020-05-15;1445000
1;2020-05-25;470000
1;2020-05-06;560000
1;2020-06-05;330210
1;2020-06-02;277322
1;2020-05-22;711500
1;2020-05-28;349900
1;2020-05-28;1120000
1;2020-06-03;230000
1;2020-05-26;185000
1;2020-05-19;1310000
1;2020-05-25;700000
1;2020-05-27;550000
1;2020-05-28;750000
1;2020-05-28;730000
1;2020-06-01;432000
1;2020-05-20;2500000
1;2020-05-28;210000
1;2020-05-28;208200
1;2020-06-05;15000
1;2020-06-03;1487000
1;2020-05-19;252700
1;2020-04-20;213800
1;2020-05-29;465500
1;2020-06-05;2100000
1;2020-05-28;30000
1;2020-06-10;790250
1;2020-05-22;281420
1;2020-05-28;770000
1;2020-06-10;224742
1;2020-05-29;1848000
1;2020-06-16;109000
1;2020-06-04;357000
1;2020-06-03;265000
1;2020-05-27;940000
1;2020-06-17;850000
1;2020-06-16;800000
1;2020-06-02;455000
1;2020-06-09;239900
1;2020-06-17;2758900
1;2020-06-18;744860
1;2020-06-17;270000
1;2020-06-18;859250
1;2020-06-18;745000
1;2020-06-11;315000
1;2020-06-10;165000
1;2020-06-08;460000
1;2020-06-12;2250000
1;2020-05-26;120000
1;2020-05-26;728500
1;2020-06-19;45000
1;2020-05-27;1100000
1;2020-05-29;480500
1;2020-05-28;535000
1;2020-06-19;675500
1;2020-06-22;303000
1;2020-06-17;325000
1;2020-06-16;1400000
1;2020-06-16;795000
1;2020-06-17;83000
1;2020-06-08;199000
1;2020-06-19;847112
1;2020-06-12;485000
1;2020-06-16;390000
1;2020-06-05;815000
1;2020-06-10;500000
1;2020-06-01;287000
1;2020-06-04;298000
1;2020-06-05;101080
1;2020-06-15;4000000
1;2020-06-22;572000
1;2020-06-19;486210
1;2020-06-11;600000
1;2020-06-05;10000
1;2020-06-25;570000
1;2020-06-18;248000
1;2020-06-17;593750
1;2020-06-18;300000
1;2020-06-22;1200000
1;2020-06-09;560740
1;2020-06-26;365000
1;2020-06-25;1608000
1;2020-06-22;1280000
1;2020-06-05;1340000
1;2020-06-12;1500000
1;2020-06-17;145000
1;2020-06-08;331650
1;2020-06-08;240000
1;2020-06-11;720000
1;2020-06-26;1024000
1;2020-06-17;131400
1;2020-06-18;768200
1;2020-06-30;1226200
1;2020-06-22;3923276
1;2020-06-30;480450
1;2020-06-22;750000
1;2020-06-30;420000
1;2020-06-29;320000
1;2020-06-15;3100000
1;2020-06-25;1685000
1;2020-06-17;1441000
1;2020-06-23;703100
1;2020-06-26;214100
1;2020-06-19;543847
1;2020-06-30;650000
1;2020-06-15;1487500
1;2020-06-23;1090000
1;2020-06-17;339500
1;2020-06-16;735000
1;2020-06-30;232215
1;2020-06-24;194880
1;2020-06-29;590000
1;2020-06-18;20000
1;2020-06-25;935000
1;2020-06-30;640000
1;2020-06-30;458000
1;2020-06-25;350000
2;2020-06-23;514000
1;2020-06-25;177000
1;2020-06-26;496300
1;2020-06-24;248487
1;2020-05-28;890105
1;2020-06-29;425000
1;2020-06-30;375000
1;2020-06-26;338000
1;2020-06-30;183264
1;2020-06-08;1168000
1;2020-06-30;975000
1;2020-06-30;945000
1;2020-06-18;768490
1;2020-01-08;1195000
1;2020-01-03;497270
1;2020-01-06;1829700
1;2020-01-10;327000
1;2020-01-08;2184420
1;2020-01-11;695238
1;2020-01-06;380000
1;2020-01-10;1320000
1;2020-01-10;189000
1;2020-01-14;1475000
1;2020-01-03;278500
1;2020-01-08;871900
1;2020-01-10;185000
1;2020-01-06;3380000
1;2020-01-13;1750750
1;2020-01-07;1250000
1;2020-01-08;215000
1;2020-01-08;432000
1;2020-01-10;1862000
1;2020-01-06;334450
1;2020-01-06;1565002
1;2020-01-24;777900
1;2020-01-06;800000
1;2020-01-07;680000
1;2020-01-02;357000
1;2020-01-22;520000
1;2020-01-21;379000
1;2020-01-22;630000
1;2020-01-27;309000
1;2020-01-17;810000
1;2020-01-23;440000
1;2020-01-13;590580
1;2020-01-14;342000
1;2020-01-22;330476.2
1;2020-01-22;297000
1;2020-01-23;760000
1;2020-01-03;1469500
1;2020-01-08;1493825
1;2020-01-14;2300000
1;2020-01-21;253250
1;2020-01-20;1298500
1;2020-01-28;940000
1;2020-01-20;401720
1;2020-01-20;590000
1;2020-01-15;1350000
1;2020-01-15;855400
1;2020-01-10;190000
1;2020-01-17;772000
1;2020-01-15;710000
1;2020-01-16;1950000
1;2020-02-03;151000
1;2020-01-13;883520
1;2020-01-10;395000
1;2020-01-21;228000
1;2020-01-22;750000
1;2020-01-27;402800
1;2020-01-17;426000
1;2020-01-28;210000
1;2020-01-24;210000
1;2020-01-23;274950
1;2020-01-15;560500
1;2020-01-24;5054500
1;2020-01-29;449500
1;2020-01-24;115000
1;2020-01-23;2055000
1;2020-01-21;680000
1;2020-02-06;787500
1;2020-01-30;439275
1;2020-01-24;550000
1;2020-01-30;196603
1;2020-01-27;730000
1;2020-01-13;1249600
1;2020-01-27;338000
1;2020-01-21;2450000
1;2020-02-04;340000
1;2020-01-31;2001400
1;2020-01-30;410000
1;2020-02-03;830000
1;2020-02-03;523400
1;2020-01-28;3514110
1;2020-01-23;856800
1;2020-01-29;1640777
1;2020-02-07;235000
1;2020-01-31;268000
1;2020-01-22;737100
1;2020-01-15;398400
1;2020-02-13;425000
1;2020-01-20;2459300
1;2020-01-31;447000
1;2020-01-24;2200000
1;2020-01-24;293000
1;2020-02-10;673871
1;2020-01-29;317000
1;2020-01-22;8577713
1;2020-02-07;1100000
1;2020-01-27;3100000
1;2020-02-07;1070000
1;2020-01-20;766143.1
1;2020-02-14;607757
1;2020-02-10;1420000
1;2020-02-18;602000
1;2020-02-11;1280000
1;2020-02-10;980000
1;2020-01-29;939420
1;2020-02-03;15050
1;2020-02-06;276000
1;2020-02-13;4502585
1;2020-02-18;1425000
1;2020-01-31;122000
1;2020-02-08;212000
1;2020-02-06;4100000
1;2020-02-18;380000
1;2020-02-18;303000
1;2020-02-07;460000
1;2020-02-13;655250
1;2020-02-20;902500
1;2020-02-17;957030
1;2020-02-12;430000
1;2020-01-30;697500
1;2020-02-18;2250000
1;2020-02-18;540000
1;2020-01-31;368000
1;2020-01-30;355000
1;2020-02-07;175000
1;2020-02-24;514010
1;2020-02-27;544725
1;2020-02-07;610000
1;2020-02-14;1019000
1;2020-01-30;425000
1;2020-01-30;549000
1;2020-02-20;1260000
1;2020-02-18;420850
1;2020-02-07;1233000
1;2020-02-28;493800
1;2020-02-25;215000
1;2020-02-21;1224300
1;2020-02-21;215000
1;2020-02-28;324900
1;2020-02-07;200000
1;2020-02-12;545000
1;2020-02-11;1333900
1;2020-02-14;452040
1;2020-03-03;202000
1;2020-02-11;1920000
1;2020-02-19;7600000
1;2020-02-26;751000
1;2020-02-25;2150000
1;2020-02-24;666000
1;2020-02-14;605000
1;2020-02-25;383200
1;2020-02-12;260000
1;2020-02-14;482885
1;2020-01-15;2706250
1;2020-02-28;770000
1;2020-02-27;2050000
1;2020-02-14;303740
1;2020-02-17;1360000
1;2020-03-10;1180000
1;2020-02-25;358000
1;2020-03-06;381350
1;2020-03-02;1290000
1;2020-01-24;475000
1;2020-02-21;950000
1;2020-03-05;440000
1;2020-03-11;156250
1;2020-03-13;160000
1;2020-02-14;691550
1;2020-03-09;570000
1;2020-02-26;820000
1;2020-02-26;396000
1;2020-02-25;750000
1;2020-03-12;225000
1;2020-03-12;3275000
1;2020-03-11;572000
1;2020-03-11;125000
1;2020-03-11;427500
1;2020-02-18;250000
1;2020-03-10;1325000
1;2020-02-10;3604090
1;2020-03-06;336000
1;2020-03-09;470250
1;2020-03-17;355000
1;2020-03-16;572115
1;2020-03-11;231000
1;2020-02-27;563000
1;2020-03-12;190000
1;2020-03-05;953472
1;2020-03-12;1050000
1;2020-03-04;840000
1;2020-02-26;419300
1;2020-03-12;4000000
1;2020-03-20;510500
1;2020-03-16;2000000
1;2020-03-04;628000
1;2020-03-13;345000
1;2020-03-17;470000
1;2020-02-26;1000000
1;2020-03-12;270000
1;2020-03-16;630000
1;2020-03-03;624000
1;2020-03-24;225600
1;2020-03-11;200000
1;2020-03-03;1400000
1;2020-03-06;84000
1;2020-03-10;743000
1;2020-03-12;570000
1;2020-03-16;640000
1;2020-03-05;153000
1;2020-02-28;3400000
1;2020-03-16;1444100
1;2020-03-26;1700000
1;2020-03-19;403870
1;2020-03-17;232000
1;2020-03-16;3800000
1;2020-03-18;583944
1;2020-03-17;305000
1;2020-03-05;242500
1;2020-03-06;6000000
1;2020-03-06;1010000
1;2020-03-30;960000
1;2020-03-25;2730000
1;2020-02-27;300000
1;2020-03-25;1682000
1;2020-03-26;1040000
1;2020-03-05;520000
1;2020-03-11;623000
1;2020-03-27;1104000
1;2020-03-05;365000
1;2020-03-09;650000
1;2020-04-02;470000
1;2020-04-01;1507498
1;2020-03-27;1854400
1;2020-03-20;500000
1;2020-03-18;1595000
1;2020-03-19;1150000
1;2020-03-10;442308
1;2020-03-27;1271320
1;2020-03-09;1230000
1;2020-04-02;410000
1;2020-02-26;91000
1;2020-03-11;284000
1;2020-04-08;247750
1;2020-03-24;5500000
1;2020-03-24;110000
1;2020-03-25;1025350
1;2020-04-10;415000
1;2020-03-16;320000
1;2020-04-09;567000
1;2020-04-01;670000
1;2020-03-17;2664618
1;2020-04-03;805920
1;2020-04-17;557000
1;2020-04-17;120000
1;2020-03-23;472000
1;2020-04-09;133000
1;2020-04-23;170000
1;2020-04-09;280000
1;2020-04-21;482625
1;2020-03-30;442000
1;2020-04-24;349056.6
1;2020-04-23;600000
1;2020-04-15;609523
1;2020-03-10;1265000
1;2020-04-14;273000
1;2020-04-03;420000
1;2020-04-08;885000
1;2020-04-23;2378780
1;2020-04-24;267000
1;2020-04-10;320000
1;2020-04-22;495000
1;2020-04-21;600000
1;2020-04-30;645950
1;2020-04-30;2696100
1;2020-04-10;920000
1;2020-04-30;875000
1;2020-04-30;1441700
1;2020-04-30;591000
1;2020-04-14;416380
1;2020-04-30;1273000
1;2020-05-07;376000
1;2020-05-07;515000
1;2020-04-28;1260000
1;2020-05-07;350000
1;2020-04-29;1246000
1;2020-04-30;1020000
1;2020-05-12;426000
1;2020-04-23;839800
1;2020-03-18;268000
1;2020-03-03;170000
1;2020-03-03;60000
1;2020-05-13;455000
1;2020-04-23;332000
1;2020-03-06;362000
1;2020-03-31;2933000
1;2020-04-30;290000
1;2020-03-04;2495440
1;2020-04-27;1480000
1;2020-04-10;190000
1;2020-05-12;2299900
1;2020-05-04;1259000
1;2020-05-14;315380
1;2020-05-13;742200
1;2020-04-24;740000
1;2020-05-18;2098764
1;2020-05-15;735560
1;2020-05-11;418000
1;2020-05-14;415000
1;2020-05-19;1500000
1;2020-05-14;849000
1;2020-05-14;465000
1;2020-05-14;376200
1;2020-05-20;965000
1;2020-04-03;400000
1;2020-05-11;827000
1;2020-05-15;2060000
1;2020-05-20;344200
1;2020-05-15;615000
1;2020-05-15;484000
1;2020-05-15;950000
1;2020-04-29;2300000
1;2020-05-13;304000
1;2020-05-12;915000
1;2020-05-18;523500
1;2020-05-14;937050
1;2020-05-20;395000
1;2020-05-19;1780000
1;2020-05-26;375000
1;2020-05-11;3490000
1;2020-05-20;1587039
1;2020-05-18;220000
1;2020-05-19;1433350
1;2020-05-19;494344
1;2020-05-20;555000
1;2020-05-19;561905
1;2020-05-25;328000
1;2020-05-11;1978000
1;2020-05-11;2075000
1;2020-05-25;1370000
1;2020-05-19;1625000
1;2020-05-14;360000
1;2020-05-28;740000
1;2020-05-18;310000
1;2020-04-30;269000
1;2020-05-22;434000
1;2020-05-07;160000
1;2020-05-19;396200
1;2020-05-07;665000
1;2020-05-20;3031250
1;2020-05-05;133000
1;2020-05-06;686000
1;2020-05-28;480000
1;2020-05-15;3202000
1;2020-05-26;515000
1;2020-05-25;650000
1;2020-05-26;800000
1;2020-05-26;489000
1;2020-05-15;1000000
1;2020-04-30;1600000
1;2020-05-27;880000
1;2020-05-29;550000
1;2020-05-13;572420
1;2020-05-15;240000
1;2020-05-29;1500000
1;2020-05-20;125000
1;2020-05-29;688800
1;2020-05-19;1040000
1;2020-05-20;280000
1;2020-05-26;579500
1;2020-06-10;1150000
1;2020-05-19;80000
1;2020-05-28;147000
1;2020-05-28;150000
1;2020-05-25;1800000
1;2020-06-08;230000
1;2020-06-08;227000
1;2020-05-19;840000
1;2020-05-28;805000
1;2020-05-25;703250
1;2020-05-29;2600000
1;2020-05-20;275000
1;2020-06-09;814955
1;2020-06-03;285000
1;2020-05-29;908000
1;2020-05-28;4050000
1;2020-06-04;2703385
1;2020-05-20;1805000
1;2020-05-25;331660
1;2020-06-02;2020000
1;2020-06-15;737800
1;2020-06-17;3200000
1;2020-06-02;173000
1;2020-05-27;700000
1;2020-05-26;895000
1;2020-06-16;1870000
1;2020-05-25;112000
1;2020-06-15;360000
1;2020-06-03;423815
1;2020-06-04;1630000
1;2020-01-06;506500
1;2020-01-10;331620
1;2020-01-09;920000
1;2020-01-07;459000
1;2020-01-07;312000
1;2020-01-08;384000
1;2020-01-10;940000
1;2020-01-15;124540
1;2020-01-13;799920
1;2020-01-06;362050
1;2020-01-06;601400
1;2020-01-13;179000
1;2020-01-02;374000
1;2020-01-06;482000
1;2020-01-03;270000
1;2020-01-16;402000
1;2020-01-16;307000
1;2020-01-20;933200
1;2020-01-20;792000
1;2020-01-13;398500
1;2020-01-13;321150
1;2020-01-14;319000
1;2020-01-22;429000
1;2020-01-10;626770
1;2020-01-08;744000
1;2020-01-22;315100
1;2020-01-20;441700
1;2020-01-13;174000
1;2020-01-20;734600
1;2020-01-27;110000
1;2020-01-15;446000
1;2020-01-20;948300
1;2020-01-21;990000
1;2020-01-28;341000
1;2020-01-24;410600
1;2020-01-09;887000
1;2020-01-17;322720
1;2020-01-10;672350
1;2020-01-10;549810
1;2020-01-14;266000
1;2020-01-30;44850
1;2020-01-31;301600
1;2020-01-10;519000
1;2020-01-24;492700
1;2020-01-31;736000
1;2020-01-23;925000
1;2020-01-17;639675
1;2020-01-20;1759280
1;2020-02-04;134500
1;2020-01-21;167470
1;2020-01-22;325158.03
1;2020-01-24;1825000
1;2020-01-23;630000
1;2020-01-31;378000
1;2020-01-27;1139800
1;2020-02-07;579000
1;2020-02-05;591600
1;2020-01-20;715000
1;2020-02-05;299100
1;2020-01-16;375250
1;2020-01-27;435000
1;2020-01-28;775000
1;2020-01-24;31713
1;2020-01-22;528425
1;2020-01-20;615000
1;2020-02-06;366100
1;2020-01-23;203000
1;2020-01-28;265500
1;2020-01-25;885000
1;2020-02-03;264000
1;2020-02-12;2302000
1;2020-01-31;412000
1;2020-01-20;669000
1;2020-02-18;141000
1;2020-01-31;570270
1;2020-01-31;173000
1;2020-02-14;425000
1;2020-02-13;862000
1;2020-02-07;538100
1;2020-02-12;457600
1;2020-01-24;1430000
1;2020-02-06;1160000
1;2020-02-14;678762
1;2020-01-25;279100
1;2020-01-21;418600
1;2020-02-06;457300
1;2020-02-10;1136000
1;2020-01-31;250500
1;2020-02-04;634000
1;2020-02-10;770000
1;2020-02-06;572500
1;2020-02-01;368509
1;2020-02-04;355000
1;2020-02-04;127195
1;2020-02-03;196100
1;2020-02-17;171000
1;2020-02-13;345000
1;2020-02-17;897000
1;2020-02-07;397850
1;2020-02-05;767900
1;2020-02-07;369000
1;2020-02-14;1263000
1;2020-02-19;298500
1;2020-02-18;233000
1;2020-01-31;198000
1;2020-02-06;191940
1;2020-02-24;745900
1;2020-02-14;360000
1;2020-02-25;1049200
1;2020-02-25;1764100
1;2020-02-20;584000
1;2020-02-25;548100
1;2020-02-14;650000
1;2020-03-02;1014000
1;2020-03-03;541200
1;2020-03-09;1700000
1;2020-02-24;1624500
1;2020-03-02;86000
1;2020-03-02;1976000
1;2020-03-09;629000
1;2020-02-28;352000
1;2020-03-12;322000
1;2020-03-16;1500000
1;2020-02-26;14000
1;2020-02-26;2389240
1;2020-03-02;200300
1;2020-02-23;234000
1;2020-02-26;1532000
1;2020-03-13;434850
1;2020-02-24;790000
1;2020-03-02;417000
1;2020-03-16;442666
1;2020-03-13;483225
1;2020-03-04;495000
1;2020-02-26;220000
1;2020-03-02;733000
1;2020-03-23;441000
1;2020-02-29;840000
1;2020-03-12;1307760
1;2020-02-28;432700
1;2020-03-06;474405.7
1;2020-02-28;689010
1;2020-03-06;215000
1;2020-03-13;394000
1;2020-03-18;986860
1;2020-03-12;1107000
1;2020-03-05;73500
1;2020-03-17;783600
1;2020-03-05;216667
1;2020-03-18;470000
1;2020-03-12;422000
1;2020-03-17;945000
1;2020-02-26;499000
1;2020-03-16;492500
1;2020-03-20;515000
1;2020-03-12;335000
1;2020-03-16;475000
1;2020-03-05;294000
1;2020-03-16;435000
1;2020-03-12;367260
1;2020-02-20;230061
1;2020-02-26;50000
1;2020-02-27;253000
1;2020-04-02;413000
1;2020-03-13;251532
1;2020-03-11;178600
1;2020-03-12;333000
1;2020-03-11;1400000
1;2020-03-03;145000
1;2020-03-20;238000
1;2020-03-20;380000
1;2020-03-18;182450
1;2020-02-07;183000
1;2020-03-17;774000
1;2020-03-31;318900
1;2020-03-13;315000
1;2020-03-13;173000
1;2020-02-25;184000
1;2020-03-16;859000
1;2020-02-13;445000
1;2020-03-31;231000
1;2020-02-28;275000
1;2020-03-26;2350000
1;2020-03-06;657000
1;2020-02-26;1250000
1;2020-03-06;247000
1;2020-02-18;686000
1;2020-03-02;1010000
1;2020-04-21;1304900
1;2020-03-30;205500
1;2020-03-26;430000
1;2020-03-27;544000
1;2020-04-16;642000
1;2020-04-08;538500
1;2020-04-08;412500
1;2020-04-22;229690
1;2020-03-19;387000
1;2020-03-13;622950
1;2020-03-09;258320
1;2020-02-26;690000
1;2020-02-19;375000
1;2020-04-07;820000
1;2020-04-10;1292500
1;2020-02-07;685000
1;2020-04-15;162000
1;2020-03-05;409600
1;2020-04-03;684250
1;2020-02-19;263567
1;2020-04-01;409000
1;2020-03-31;424680
1;2020-04-24;185700
1;2020-04-23;532300
1;2020-04-08;700000
1;2020-04-21;570000
1;2020-03-11;98000
1;2020-03-13;415425
1;2020-04-29;442800
1;2020-04-22;241000
1;2020-02-24;546640
1;2020-03-10;626000
1;2020-04-30;1321200
1;2020-05-04;627250
1;2020-04-29;802000
1;2020-04-30;280000
1;2020-04-28;354000
1;2020-02-07;506500
1;2020-03-16;493650
1;2020-04-17;107000
1;2020-05-04;408400
1;2020-03-16;1291300
1;2020-03-04;511000
1;2020-04-30;1376500
1;2020-05-07;381425
1;2020-04-27;856190
1;2020-04-29;716434
1;2020-04-30;835000
1;2020-04-30;706690
1;2020-05-06;315000
1;2020-03-09;675000
1;2020-02-05;391000
1;2020-02-17;1660700
1;2020-05-15;855000
1;2020-05-11;364900
1;2020-05-05;300650
1;2020-04-28;168000
1;2020-04-24;525700
1;2020-05-15;574211
1;2020-05-11;117600
1;2020-04-27;903846
1;2020-03-06;325000
1;2020-04-23;150000
1;2020-05-19;580000
1;2020-04-22;556000
1;2020-05-14;336740
1;2020-05-18;361850
1;2020-05-13;371900
1;2020-05-18;1005000
1;2020-05-15;470300
1;2020-05-15;1290000
1;2020-05-15;700500
1;2020-04-16;295000
1;2020-03-03;392000
1;2020-05-07;520000
1;2020-05-15;697300
1;2020-04-24;267500
1;2020-05-07;309000
1;2020-05-20;831800
1;2020-05-19;850000
1;2020-05-12;209000
1;2020-05-13;780640
1;2020-04-29;730000
1;2020-05-20;159000
1;2020-05-15;240000
1;2020-05-12;394230
1;2020-05-18;660000
1;2020-05-14;795000
1;2020-05-15;161200
1;2020-05-15;335016
1;2020-04-23;257650
1;2020-05-18;494000
1;2020-05-14;337000
1;2020-05-20;400000
1;2020-04-29;260000
1;2020-03-05;270000
1;2020-05-20;365000
1;2020-06-01;414550
1;2020-05-20;995000
1;2020-05-25;343450
1;2020-05-22;357630
1;2020-05-19;495067.66
1;2020-05-27;166000
1;2020-05-20;1160000
1;2020-05-20;425280
1;2020-05-26;793350
1;2020-05-28;230000
1;2020-05-04;538900
1;2020-05-04;190000
1;2020-05-14;759615
1;2020-05-23;505000
1;2020-06-02;525175
1;2020-05-20;510000
1;2020-05-14;480000
1;2020-05-26;679000
1;2020-05-28;320000
1;2020-05-19;481955
1;2020-04-28;555300
1;2020-06-02;1964000
1;2020-05-29;350000
1;2020-06-02;2003000
1;2020-05-29;115000
1;2020-05-12;256000
1;2020-05-28;690000
1;2020-05-26;495000
1;2020-05-15;785000
1;2020-05-27;200000
1;2020-05-14;981400
1;2020-05-19;735000
1;2020-05-28;242685
1;2020-05-18;585000
1;2020-05-15;479000
1;2020-06-03;319295
1;2020-05-28;197380
1;2020-05-22;140000
1;2020-06-08;825000
1;2020-05-15;146360
1;2020-06-02;1245000
1;2020-05-25;205000
1;2020-05-29;685290
1;2020-05-19;590289
1;2020-05-20;1249000
1;2020-05-18;159870
1;2020-06-02;1382518
1;2020-05-29;194400
1;2020-05-12;650870
1;2020-05-15;344000
1;2020-06-02;432600
1;2020-05-20;2700000
2;2020-05-26;1389094
1;2020-05-19;155000
1;2020-05-20;648263.4
1;2020-05-15;684000
1;2020-05-27;1300000
1;2020-05-29;160880
1;2020-05-23;810500
1;2020-05-25;605000
1;2020-05-18;379000
1;2020-05-29;328800
1;2020-06-11;288600
1;2020-05-26;215000
